taxon_name,subphylum,class,order,suborder,superfamily,family,taxon_subfamily,taxon_genus,fad_int,lad_int,fad_age,lad_age,max_length,calc_max_vol
Terebratalia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Terebrataliinae,Terebratalia,Ypresian,Holocene,56,0,43.78,18519.51898
Xenothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Terebrataliinae,Xenothyris,Maastrichtian,Maastrichtian,72.1,66,22.57,2727.011187
Dereta,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Trigonoseminae,Dereta,Albian,Cenomanian,113,93.9,16.84,1169.362901
Terebrirostra,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Trigonoseminae,Terebrirostra,Berriasian,Maastrichtian,145,66,29.86,6125.523278
Trigonosemus,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Laqueoidea,Terebrataliidae,Trigonoseminae,Trigonosemus,Cenomanian,Maastrichtian,100.5,66,24.08,3288.541571
Argyrotheca,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Megathyrididae,,Argyrotheca,Maastrichtian,Holocene,72.1,0,1.971333333,2.368673048
Bronnothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Megathyrididae,,Bronnothyris,Campanian,Danian,83.6,61.6,4.822,31.45313494
Megathiris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Megathyrididae,,Megathiris,Campanian,Holocene,83.6,0,5.211111111,39.36483019
Phragmothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Megathyrididae,,Phragmothyris,Ypresian,Chattian,56,23.03,11.43333333,381.7057161
Evargyrotheca,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Praeargyrothecidae,,Evargyrotheca,Berriasian,Albian,145,100.5,1.841,1.943643457
Krimargyrotheca,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Praeargyrothecidae,,Krimargyrotheca,Berriasian,Berriasian,145,139.8,2.4595,4.490728082
Praeargyrotheca,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Megathyridoidea,Praeargyrothecidae,,Praeargyrotheca,Berriasian,Albian,145,100.5,1.8635,2.013120389
Aemula,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Platidioidea,Platidiidae,Platidiinae,Aemula,Santonian,Danian,86.3,61.6,1.991,2.437641838
Platidia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Platidioidea,Platidiidae,Platidiinae,Platidia,Danian,Holocene,66,0,5.698,50.96433885
Scumulus,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Platidioidea,Platidiidae,Platidiinae,Scumulus,Cenomanian,Maastrichtian,100.5,66,1.3885,0.859833997
Dallina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Dallinidae,Dallininae,Dallina,Aquitanian,Holocene,23.03,0,36.49,10937.69226
Pegmathyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Dallinidae,Dallininae,Pegmathyris,Aquitanian,Messinian,23.03,5.333,36.35,10816.80236
Campages,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Dallinidae,Nipponithyridinae,Campages,Aquitanian,Holocene,23.03,0,29.72,6042.854556
Nipponithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Dallinidae,Nipponithyridinae,Nipponithyris,Aquitanian,Holocene,23.03,0,14.49,757.2271617
Adnatida,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Adnatidinae,Adnatida,Ypresian,Priabonian,56,33.9,11.18857143,358.5551492
Anakinetica,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Anakineticinae,Anakinetica,Rupelian,Holocene,33.9,0,20.17,1970.240878
Diedrothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Magellaniinae,Diedrothyris,Ypresian,Messinian,56,5.333,18.38125,1506.303221
Victorithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Magellaniinae,Victorithyris,Ypresian,Messinian,56,5.333,29.52,5926.027542
Aliquantula,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Aliquantula,Ypresian,Chattian,56,23.03,27.49333333,4824.537855
Austrothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Austrothyris,Rupelian,Messinian,33.9,5.333,57.23,40181.09639
Cudmorella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Cudmorella,Aquitanian,Messinian,23.03,5.333,70.9,74640.37645
Elderra,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Elderra,Aquitanian,Messinian,23.03,5.333,26.84666667,4503.692225
Pilkena,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Pilkena,Rupelian,Chattian,33.9,23.03,25.54,3898.671544
Rhizothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Rhizothyris,Rupelian,Messinian,33.9,5.333,52.31,30984.88422
Stethothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Stethothyridinae,Stethothyris,Ypresian,Chattian,56,23.03,33.33,8417.590501
Gmelinmagas,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Gmelinmagas,Danian,Messinian,66,2.58,27.43,4792.475078
Gyrothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Gyrothyris,Holocene,Holocene,0.0117,0,30.65,6605.900317
Iheringithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Iheringithyris,Aquitanian,Messinian,23.03,5.333,34.01,8923.761211
Magadina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Magadina,Rupelian,Messinian,33.9,5.333,10.515,299.6347227
Magella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Magella,Ypresian,Chattian,56,23.03,11.275,366.621807
Neothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Neothyris,Aquitanian,Holocene,23.03,0,54.79,35425.18334
Pachymagas,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Pachymagas,Rupelian,Piacenzian,33.9,2.58,48.77,25302.48697
Terebratella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Terebratella,Rupelian,Holocene,33.9,0,29.55,5943.456553
Waiparia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,Terebratellinae,Waiparia,Rupelian,Messinian,33.9,5.333,21.60666667,2403.895249
Chathamithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,,Chathamithyris,Danian,Thanetian,66,56,10.28478261,281.0574608
Magadinella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,,Magadinella,Rupelian,Holocene,33.9,0,19.575,1806.845568
Tanakura,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Terebratelloidea,Terebratellidae,,Tanakura,Aquitanian,Messinian,23.03,5.333,15.96,1001.281967
Apothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Apothyris,Toarcian,Callovian,182.7,163.5,15,836.8761491
Eudesia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Eudesia,Bajocian,Bathonian,170.3,166.1,32.89,8100.299382
Flabellothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Flabellothyris,Bathonian,Bathonian,168.3,166.1,13.335,595.5565237
Praeudesia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Praeudesia,Bathonian,Callovian,168.3,163.5,20.77333333,2145.498792
Sphriganaria,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Sphriganaria,Bajocian,Kimmeridgian,170.3,152.1,21.46,2357.018765
Xenorina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Eudesiidae,,Xenorina,Bathonian,Callovian,168.3,163.5,30.76,6674.679035
Gusarella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Gusarellidae,,Gusarella,Aalenian,Tithonian,174.1,145,38.44,12714.3935
Macandrevia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Macandreviinae,Macandrevia,Ypresian,Holocene,56,0,29.38,5845.134172
Advenina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Advenina,Berriasian,Aptian,145,113,13.68,641.2035786
Aulacothyroides,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Aulacothyroides,Carnian,Norian,237,208.5,15.4,903.0394354
Carpatothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Carpatothyris,Tithonian,Tithonian,152.1,145,39.11,13365.73708
Cheirothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Cheirothyris,Kimmeridgian,Kimmeridgian,157.3,152.1,11.67,405.0000274
Enodithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Enodithyris,Berriasian,Albian,145,100.5,16.03,1014.031911
Epicyrta,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Epicyrta,Hettangian,Toarcian,201.3,174.1,32.72,7979.837855
Fletcherithyroides,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Fletcherithyroides,Anisian,Ladinian,247.2,237,24.86,3606.05022
Gemerithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Gemerithyris,Anisian,Rhaetian,247.2,201.3,12.82,531.4568744
Karpatiella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Karpatiella,Pliensbachian,Pliensbachian,190.8,182.7,30.68,6624.611945
Kedrovothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Kedrovothyris,Berriasian,Albian,145,100.5,21.90666667,2501.669422
Modestella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Modestella,Albian,Albian,113,100.5,11.27,366.1519383
Ornithella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Ornithella,Bajocian,Callovian,170.3,163.5,29.38461538,5847.789401
Parantiptychia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Parantiptychia,Anisian,Ladinian,247.2,237,24.2,3336.147361
Tauromenia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Tauromenia,Rhaetian,Sinemurian,208.5,190.8,23.21,2956.631157
Tetjuchithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Tetjuchithyris,Berriasian,Valanginian,145,132.9,8.86,182.6220456
Vectella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Vectella,Aptian,Aptian,125,113,30.21,6335.423142
Zeillerina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Vectellinae,Zeillerina,Oxfordian,Kimmeridgian,163.5,152.1,21.65,2417.860865
Ajukuzella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Ajukuzella,Aalenian,Callovian,174.1,163.5,20.36,2024.38061
Antiptychina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Antiptychina,Bajocian,Oxfordian,170.3,157.3,15.05,844.9670141
Aulacothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Aulacothyris,Pliensbachian,Aalenian,190.8,170.3,24.87692308,3613.15215
Bakonyithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Bakonyithyris,Sinemurian,Pliensbachian,199.3,182.7,11.52,390.131371
Bazardarella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Bazardarella,Aalenian,Callovian,174.1,163.5,22.65,2755.051767
Calpella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Calpella,Sinemurian,Sinemurian,199.3,190.8,14.57333333,769.8868472
Cincta,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Cincta,Hettangian,Bajocian,201.3,168.3,48.66,25137.83635
Digonella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Digonella,Bathonian,Bathonian,168.3,166.1,23.95,3237.472513
Eoantiptychia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Eoantiptychia,Anisian,Ladinian,247.2,237,13.94,677.0750655
Fimbriothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Fimbriothyris,Pliensbachian,Pliensbachian,190.8,182.7,26.58,4375.563193
Irenothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Irenothyris,Oxfordian,Tithonian,163.5,145,21.37,2328.551935
Keratothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Keratothyris,Sinemurian,Toarcian,199.3,174.1,19.78,1862.098201
Kolymithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Kolymithyris,Carnian,Norian,237,208.5,24.35,3396.28561
Lazella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Lazella,Bajocian,Bathonian,170.3,166.1,14.84,811.3263212
Mycerosia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Mycerosia,Callovian,Kimmeridgian,166.1,152.1,9.256666667,207.2752969
Obovothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Obovothyris,Bathonian,Bathonian,168.3,166.1,28.58461538,5399.23599
Parathyridina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Parathyridina,Bajocian,Bajocian,170.3,168.3,32.53,7846.598029
Periallus,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Periallus,Induan,Olenekian,251.9,247.2,5.853333333,55.08567029
Pirotella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Pirotella,Pliensbachian,Pliensbachian,190.8,182.7,37.34,11690.67492
Plesiothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Plesiothyris,Hettangian,Toarcian,201.3,174.1,39.76,14018.13243
Rugitela,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Rugitela,Toarcian,Hauterivian,182.7,129.4,31.37142857,7065.530245
Sacothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Sacothyris,Carnian,Rhaetian,237,201.3,16.18,1041.709793
Securina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Securina,Sinemurian,Pliensbachian,199.3,182.7,16.18,1041.709793
Silesiathyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Silesiathyris,Anisian,Anisian,247.2,242,10.412,291.2270228
Somalitela,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Somalitela,Kimmeridgian,Kimmeridgian,157.3,152.1,13.64,635.7978371
Tubegatanella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Tubegatanella,Oxfordian,Oxfordian,163.5,157.3,26.4,4290.438821
Worobievella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Worobievella,Norian,Norian,227,208.5,14.14666667,706.5059999
Zeilleria,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,Zeillerioidea,Zeilleriidae,Zeilleriinae,Zeilleria,Carnian,Callovian,237,163.5,48.82857143,25390.44516
Antigoniarcula,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Antigoniarcula,Hettangian,Toarcian,201.3,174.1,17.135,1229.57562
Eogryphus,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Eogryphus,Ypresian,Priabonian,56,33.9,40.47,14754.16939
Gwyniella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Gwyniella,Danian,Danian,66,61.6,3.54,12.87027583
Hercothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Hercothyris,Ypresian,Priabonian,56,33.9,20.63,2102.976263
Kingenella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Kingenella,Cenomanian,Maastrichtian,100.5,66,16.2,1045.437078
Kurakithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Kurakithyris,Zanclean,Piacenzian,5.333,2.58,41.8,16200.07139
Leptothyrellopsis,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Leptothyrellopsis,Cenomanian,Maastrichtian,100.5,66,3.232,9.892154583
Lutetiarcula,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Lutetiarcula,Ypresian,Priabonian,56,33.9,3.734,15.01693664
Magas,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Magas,Cenomanian,Maastrichtian,100.5,66,18.98,1652.578474
Miogryphus,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Miogryphus,Aquitanian,Messinian,23.03,5.333,28.78,5506.630225
Praeneothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Praeneothyris,Cenomanian,Maastrichtian,100.5,66,56.56,38836.03559
Rhynchora,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Rhynchora,Cenomanian,Maastrichtian,100.5,66,28.51,5358.587659
Rhynchorina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Rhynchorina,Cenomanian,Maastrichtian,100.5,66,7.084,95.64285233
Tiaretithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Tiaretithyris,Oxfordian,Tithonian,163.5,145,31.28,7006.15823
Xinjiangthyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Xinjiangthyris,Cenomanian,Maastrichtian,100.5,66,45.95,21299.74184
Yabeithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Yabeithyris,Aquitanian,Messinian,23.03,5.333,17.42,1289.639536
Yuezhuella,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Yuezhuella,Berriasian,Maastrichtian,145,66,6.965,91.07103753
Zhidothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratellidina,,,,Zhidothyris,Carnian,Rhaetian,237,201.3,19.61,1816.201957
Alithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Alithyridinae,Alithyris,Cenomanian,Maastrichtian,100.5,66,9.01,191.7050558
Cancellothyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Cancellothyris,Aquitanian,Holocene,23.03,0,35.575,10163.37955
Murravia,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Murravia,Rupelian,Holocene,33.9,0,8.916666667,186.0195319
Ortholina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Ortholina,Cenomanian,Maastrichtian,100.5,66,20.94666667,2197.667823
Rhynchonellopsis,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Rhynchonellopsis,Rupelian,Chattian,33.9,23.03,9.09,196.6678517
Sendaithyris,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Sendaithyris,Aquitanian,Messinian,23.03,5.333,41.87,16278.63349
Terebratulina,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Terebratulina,Oxfordian,Holocene,163.5,0,20.895,2182.03163
Trochifera,Rhynchonelliformea,Rhynchonellata,Terebratulida,Terebratulidina,Cancellothyridoidea,Cancellothyrididae,Cancellothyridinae,Trochifera,Albian,Albian,113,100.5,7.496666667,112.6542401
